unb_code,unb_code_with_digit,client_code,geography,commercial,operation,super_commercial,operation_type,geo_code,commercial_code,cod_tipo_operacao,cod_supercom,nom_coordenador,flag_fd,keyfiltrodistrib,sigla_uf,flag_ativo,nome_dr,nome_dr_supercom,nome_gc,grupo_revendas_spo,cidade_matriz,coordenador_central_bebida,grupo_foco_regional,tipo_antigo,supercom_antiga,old_commercial,old_operation,nielsen_split,resale_group_ccttv,segmentation,secondary_segmentation,manual_subsegmentation,manual_secondary_subsegmentation,insert_date,folder_date
3757,37570,60807,GEO_1,COM_10,OP_8,SUPERCOM_5,Indirect,45,32,10,12,Coordinator_25,1,KEY_36,FL,Active,Director_9,Director_SC_10,Manager_1,Group_4,Meadowbrook,Central_Coord_4,Focus_4,Type_5,OldSC_1,OldCom_8,OldOp_9,Nielsen_2,CCTTV_7,Seg_6,SecSeg_1,ManSeg_3,ManSecSeg_3,2024-03-26 13:12:31,2024-03-26
5804,58049,47525,GEO_1,COM_2,OP_8,SUPERCOM_2,Indirect,2,53,3,3,Coordinator_25,0,KEY_72,IL,Inactive,Director_2,Director_SC_2,Manager_23,Group_6,Georgetown,Central_Coord_1,Focus_2,Type_4,OldSC_5,OldCom_7,OldOp_14,Nielsen_2,CCTTV_7,Seg_5,SecSeg_4,ManSeg_2,ManSecSeg_2,2023-05-11 03:26:32,2023-05-11
2155,21554,18436,GEO_1,COM_6,OP_7,SUPERCOM_3,Indirect,45,40,5,4,Coordinator_8,0,KEY_57,PA,Inactive,Director_8,Director_SC_2,Manager_7,Group_4,Hilltown,Central_Coord_7,Focus_4,Type_1,OldSC_3,OldCom_4,OldOp_4,Nielsen_3,CCTTV_4,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-10-28 02:36:30,2025-10-28
5177,51777,79596,GEO_3,COM_6,OP_19,SUPERCOM_3,Indirect,16,75,2,5,Coordinator_21,0,KEY_75,CA,Inactive,Director_14,Director_SC_1,Manager_15,Group_8,Riverside,Central_Coord_3,Focus_2,Type_1,OldSC_3,OldCom_7,OldOp_3,Nielsen_1,CCTTV_3,Seg_4,SecSeg_4,ManSeg_1,ManSecSeg_3,2023-07-27 04:11:42,2023-07-27
1032,10325,93255,GEO_3,COM_1,OP_6,SUPERCOM_3,Direct,34,18,4,14,Coordinator_19,1,KEY_86,FL,Active,Director_7,Director_SC_1,Manager_15,Group_6,Springfield,Central_Coord_5,Focus_1,Type_4,OldSC_1,OldCom_4,OldOp_11,Nielsen_4,CCTTV_7,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_3,2023-05-29 15:22:48,2023-05-29
1156,11563,59231,GEO_5,COM_7,OP_10,SUPERCOM_2,Indirect,20,97,3,4,Coordinator_23,0,KEY_46,IL,Active,Director_6,Director_SC_14,Manager_17,Group_2,Georgetown,Central_Coord_8,Focus_1,Type_2,OldSC_3,OldCom_7,OldOp_11,Nielsen_5,CCTTV_5,Seg_3,SecSeg_4,ManSeg_1,ManSecSeg_2,2023-12-29 20:53:52,2023-12-29
4068,40682,96559,GEO_2,COM_8,OP_1,SUPERCOM_1,Indirect,47,68,9,15,Coordinator_29,1,KEY_52,CA,Active,Director_6,Director_SC_9,Manager_22,Group_6,Georgetown,Central_Coord_3,Focus_1,Type_3,OldSC_3,OldCom_5,OldOp_8,Nielsen_3,CCTTV_2,Seg_5,SecSeg_2,ManSeg_1,ManSecSeg_1,2025-10-23 18:50:17,2025-10-23
2144,21443,75896,GEO_5,COM_8,OP_6,SUPERCOM_5,Direct,49,74,9,3,Coordinator_20,0,KEY_84,NY,Inactive,Director_12,Director_SC_12,Manager_8,Group_1,Hilltown,Central_Coord_7,Focus_6,Type_2,OldSC_5,OldCom_2,OldOp_9,Nielsen_5,CCTTV_3,Seg_5,SecSeg_2,ManSeg_3,ManSecSeg_3,2024-11-03 08:16:26,2024-11-03
9421,94211,19279,GEO_2,COM_2,OP_20,SUPERCOM_5,Direct,27,54,4,14,Coordinator_18,0,KEY_13,TX,Inactive,Director_9,Director_SC_10,Manager_17,Group_7,Riverside,Central_Coord_1,Focus_2,Type_5,OldSC_1,OldCom_6,OldOp_4,Nielsen_5,CCTTV_3,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_1,2024-06-30 04:45:32,2024-06-30
4925,49258,82682,GEO_4,COM_3,OP_12,SUPERCOM_3,Direct,28,53,3,7,Coordinator_21,0,KEY_64,TX,Active,Director_5,Director_SC_7,Manager_13,Group_5,Georgetown,Central_Coord_8,Focus_5,Type_4,OldSC_2,OldCom_8,OldOp_4,Nielsen_4,CCTTV_6,Seg_5,SecSeg_2,ManSeg_1,ManSecSeg_1,2024-09-17 08:07:53,2024-09-17
3648,36486,98062,GEO_4,COM_8,OP_5,SUPERCOM_1,Indirect,4,68,5,5,Coordinator_7,1,KEY_43,NY,Inactive,Director_15,Director_SC_1,Manager_25,Group_8,Riverside,Central_Coord_9,Focus_5,Type_2,OldSC_5,OldCom_6,OldOp_1,Nielsen_3,CCTTV_1,Seg_1,SecSeg_2,ManSeg_3,ManSecSeg_3,2023-03-12 02:41:13,2023-03-12
3068,30683,78206,GEO_4,COM_4,OP_6,SUPERCOM_2,Indirect,26,94,9,18,Coordinator_8,1,KEY_49,TX,Active,Director_15,Director_SC_11,Manager_22,Group_2,Springfield,Central_Coord_3,Focus_6,Type_3,OldSC_4,OldCom_3,OldOp_5,Nielsen_4,CCTTV_2,Seg_5,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-11-18 05:07:35,2024-11-18
8440,84400,94002,GEO_2,COM_10,OP_14,SUPERCOM_3,Indirect,7,93,9,2,Coordinator_30,0,KEY_97,TX,Active,Director_4,Director_SC_11,Manager_6,Group_8,Lakeside,Central_Coord_5,Focus_4,Type_2,OldSC_4,OldCom_1,OldOp_7,Nielsen_3,CCTTV_4,Seg_1,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-08-19 16:25:27,2023-08-19
4544,45440,65942,GEO_5,COM_10,OP_10,SUPERCOM_1,Direct,16,70,3,10,Coordinator_8,1,KEY_92,OH,Inactive,Director_2,Director_SC_7,Manager_2,Group_8,Riverside,Central_Coord_6,Focus_1,Type_3,OldSC_3,OldCom_7,OldOp_1,Nielsen_5,CCTTV_7,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_1,2023-03-08 07:16:23,2023-03-08
2682,26824,58233,GEO_5,COM_3,OP_4,SUPERCOM_1,Direct,22,70,1,16,Coordinator_2,0,KEY_41,PA,Active,Director_14,Director_SC_5,Manager_4,Group_7,Georgetown,Central_Coord_3,Focus_3,Type_1,OldSC_3,OldCom_2,OldOp_6,Nielsen_3,CCTTV_1,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_2,2024-10-17 10:18:10,2024-10-17
1753,17532,47377,GEO_2,COM_1,OP_1,SUPERCOM_1,Direct,19,8,6,8,Coordinator_6,1,KEY_55,PA,Active,Director_15,Director_SC_12,Manager_1,Group_6,Hilltown,Central_Coord_4,Focus_5,Type_4,OldSC_1,OldCom_5,OldOp_3,Nielsen_1,CCTTV_1,Seg_6,SecSeg_2,ManSeg_3,ManSecSeg_2,2025-09-20 10:35:11,2025-09-20
1798,17984,84280,GEO_3,COM_8,OP_19,SUPERCOM_5,Direct,36,86,7,19,Coordinator_23,0,KEY_9,IL,Inactive,Director_13,Director_SC_1,Manager_19,Group_6,Georgetown,Central_Coord_8,Focus_5,Type_1,OldSC_4,OldCom_7,OldOp_10,Nielsen_2,CCTTV_1,Seg_2,SecSeg_4,ManSeg_2,ManSecSeg_2,2025-06-04 11:20:44,2025-06-04
4471,44716,58942,GEO_2,COM_6,OP_8,SUPERCOM_5,Indirect,45,97,6,5,Coordinator_26,1,KEY_61,CA,Active,Director_14,Director_SC_6,Manager_17,Group_4,Riverside,Central_Coord_3,Focus_4,Type_5,OldSC_1,OldCom_9,OldOp_2,Nielsen_4,CCTTV_5,Seg_1,SecSeg_1,ManSeg_2,ManSecSeg_2,2024-08-22 02:05:37,2024-08-22
9731,97316,57546,GEO_1,COM_8,OP_17,SUPERCOM_5,Direct,3,62,1,7,Coordinator_2,1,KEY_69,NY,Active,Director_13,Director_SC_3,Manager_6,Group_6,Springfield,Central_Coord_6,Focus_4,Type_1,OldSC_4,OldCom_8,OldOp_1,Nielsen_5,CCTTV_7,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2025-03-26 18:48:58,2025-03-26
7279,72798,27100,GEO_3,COM_7,OP_10,SUPERCOM_2,Indirect,47,30,3,15,Coordinator_28,1,KEY_57,OH,Inactive,Director_4,Director_SC_1,Manager_14,Group_9,Lakeside,Central_Coord_5,Focus_3,Type_5,OldSC_2,OldCom_1,OldOp_14,Nielsen_3,CCTTV_6,Seg_6,SecSeg_4,ManSeg_1,ManSecSeg_3,2025-10-10 12:52:25,2025-10-10
4097,40978,89256,GEO_5,COM_9,OP_11,SUPERCOM_5,Direct,41,23,1,14,Coordinator_1,0,KEY_41,FL,Active,Director_5,Director_SC_10,Manager_8,Group_5,Meadowbrook,Central_Coord_6,Focus_1,Type_2,OldSC_3,OldCom_9,OldOp_14,Nielsen_1,CCTTV_3,Seg_2,SecSeg_2,ManSeg_3,ManSecSeg_2,2025-02-10 04:52:38,2025-02-10
7933,79331,49173,GEO_5,COM_3,OP_12,SUPERCOM_4,Indirect,7,51,6,7,Coordinator_6,1,KEY_5,OH,Active,Director_10,Director_SC_4,Manager_19,Group_10,Springfield,Central_Coord_7,Focus_1,Type_2,OldSC_5,OldCom_4,OldOp_5,Nielsen_1,CCTTV_6,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-10-02 23:38:11,2023-10-02
1095,10959,80997,GEO_4,COM_6,OP_15,SUPERCOM_2,Direct,15,50,7,16,Coordinator_9,0,KEY_91,OH,Inactive,Director_13,Director_SC_9,Manager_24,Group_5,Meadowbrook,Central_Coord_3,Focus_2,Type_5,OldSC_4,OldCom_10,OldOp_3,Nielsen_3,CCTTV_4,Seg_2,SecSeg_1,ManSeg_1,ManSecSeg_3,2023-05-09 20:57:11,2023-05-09
8088,80880,49835,GEO_1,COM_3,OP_3,SUPERCOM_1,Direct,10,83,7,16,Coordinator_27,0,KEY_3,OH,Active,Director_2,Director_SC_11,Manager_2,Group_8,Lakeside,Central_Coord_10,Focus_5,Type_4,OldSC_3,OldCom_6,OldOp_15,Nielsen_2,CCTTV_1,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_1,2024-07-23 08:48:35,2024-07-23
6339,63393,90853,GEO_1,COM_10,OP_20,SUPERCOM_3,Indirect,13,71,1,8,Coordinator_1,1,KEY_98,TX,Active,Director_3,Director_SC_13,Manager_5,Group_7,Hilltown,Central_Coord_9,Focus_8,Type_2,OldSC_3,OldCom_10,OldOp_14,Nielsen_3,CCTTV_4,Seg_1,SecSeg_2,ManSeg_3,ManSecSeg_1,2023-10-17 14:04:51,2023-10-17
7182,71820,77450,GEO_1,COM_9,OP_4,SUPERCOM_4,Direct,8,33,4,2,Coordinator_20,0,KEY_44,PA,Active,Director_15,Director_SC_15,Manager_9,Group_2,Lakeside,Central_Coord_5,Focus_2,Type_3,OldSC_1,OldCom_10,OldOp_6,Nielsen_1,CCTTV_2,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_3,2024-09-19 02:18:17,2024-09-19
9654,96542,36276,GEO_5,COM_2,OP_17,SUPERCOM_2,Indirect,28,68,5,15,Coordinator_1,0,KEY_27,NY,Active,Director_7,Director_SC_7,Manager_22,Group_6,Springfield,Central_Coord_9,Focus_6,Type_3,OldSC_2,OldCom_10,OldOp_8,Nielsen_3,CCTTV_7,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_2,2025-06-29 09:32:15,2025-06-29
9260,92607,42685,GEO_4,COM_10,OP_20,SUPERCOM_2,Direct,29,73,7,17,Coordinator_3,1,KEY_44,CA,Active,Director_12,Director_SC_10,Manager_2,Group_6,Hilltown,Central_Coord_6,Focus_4,Type_3,OldSC_5,OldCom_1,OldOp_8,Nielsen_5,CCTTV_6,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_1,2024-06-18 02:52:16,2024-06-18
9960,99605,39398,GEO_2,COM_4,OP_16,SUPERCOM_5,Direct,37,50,6,11,Coordinator_20,1,KEY_66,NY,Inactive,Director_9,Director_SC_3,Manager_6,Group_3,Springfield,Central_Coord_10,Focus_7,Type_4,OldSC_4,OldCom_7,OldOp_15,Nielsen_3,CCTTV_8,Seg_4,SecSeg_3,ManSeg_1,ManSecSeg_2,2023-05-28 05:05:18,2023-05-28
1308,13082,86203,GEO_5,COM_6,OP_4,SUPERCOM_3,Indirect,15,41,4,17,Coordinator_14,1,KEY_58,NY,Inactive,Director_2,Director_SC_13,Manager_19,Group_10,Riverside,Central_Coord_2,Focus_2,Type_5,OldSC_4,OldCom_9,OldOp_13,Nielsen_2,CCTTV_7,Seg_4,SecSeg_3,ManSeg_2,ManSecSeg_1,2024-05-02 11:28:04,2024-05-02
9282,92828,33087,GEO_1,COM_7,OP_10,SUPERCOM_5,Indirect,33,84,2,8,Coordinator_19,0,KEY_90,FL,Active,Director_9,Director_SC_10,Manager_22,Group_4,Meadowbrook,Central_Coord_7,Focus_6,Type_1,OldSC_2,OldCom_3,OldOp_13,Nielsen_2,CCTTV_3,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_1,2024-01-31 03:19:14,2024-01-31
8285,82850,61617,GEO_2,COM_6,OP_13,SUPERCOM_4,Indirect,10,96,9,12,Coordinator_26,0,KEY_26,PA,Inactive,Director_4,Director_SC_2,Manager_6,Group_2,Springfield,Central_Coord_5,Focus_8,Type_2,OldSC_1,OldCom_2,OldOp_11,Nielsen_3,CCTTV_2,Seg_2,SecSeg_1,ManSeg_3,ManSecSeg_2,2024-06-13 05:03:06,2024-06-13
9908,99087,38635,GEO_5,COM_4,OP_9,SUPERCOM_3,Indirect,33,5,10,19,Coordinator_14,1,KEY_46,PA,Active,Director_5,Director_SC_4,Manager_17,Group_6,Springfield,Central_Coord_4,Focus_2,Type_4,OldSC_1,OldCom_2,OldOp_1,Nielsen_5,CCTTV_5,Seg_5,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-08-25 07:57:37,2024-08-25
2886,28864,72690,GEO_1,COM_7,OP_18,SUPERCOM_3,Indirect,28,41,1,5,Coordinator_22,0,KEY_97,OH,Inactive,Director_12,Director_SC_3,Manager_22,Group_1,Hilltown,Central_Coord_6,Focus_6,Type_3,OldSC_1,OldCom_8,OldOp_15,Nielsen_4,CCTTV_7,Seg_4,SecSeg_3,ManSeg_3,ManSecSeg_2,2023-12-17 19:59:05,2023-12-17
2235,22356,28573,GEO_2,COM_3,OP_19,SUPERCOM_4,Direct,44,79,6,13,Coordinator_5,1,KEY_43,NY,Inactive,Director_2,Director_SC_5,Manager_8,Group_1,Georgetown,Central_Coord_10,Focus_3,Type_1,OldSC_1,OldCom_6,OldOp_14,Nielsen_1,CCTTV_4,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-11-06 02:28:42,2023-11-06
4215,42154,87309,GEO_3,COM_3,OP_19,SUPERCOM_2,Direct,15,39,6,15,Coordinator_27,1,KEY_23,CA,Active,Director_6,Director_SC_1,Manager_5,Group_2,Hilltown,Central_Coord_4,Focus_3,Type_4,OldSC_2,OldCom_5,OldOp_2,Nielsen_2,CCTTV_2,Seg_3,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-08-11 04:48:34,2024-08-11
8244,82449,15668,GEO_4,COM_8,OP_8,SUPERCOM_3,Indirect,31,82,7,11,Coordinator_23,0,KEY_33,PA,Active,Director_6,Director_SC_9,Manager_15,Group_10,Riverside,Central_Coord_7,Focus_7,Type_3,OldSC_1,OldCom_3,OldOp_8,Nielsen_2,CCTTV_2,Seg_1,SecSeg_2,ManSeg_1,ManSecSeg_3,2023-07-11 05:17:00,2023-07-11
1056,10563,30130,GEO_2,COM_8,OP_9,SUPERCOM_4,Direct,45,50,7,19,Coordinator_29,1,KEY_4,TX,Active,Director_12,Director_SC_1,Manager_2,Group_7,Hilltown,Central_Coord_6,Focus_4,Type_2,OldSC_5,OldCom_3,OldOp_14,Nielsen_2,CCTTV_1,Seg_5,SecSeg_3,ManSeg_3,ManSecSeg_3,2025-03-07 05:09:37,2025-03-07
4210,42103,73062,GEO_5,COM_3,OP_4,SUPERCOM_3,Direct,4,23,9,7,Coordinator_24,1,KEY_5,FL,Active,Director_2,Director_SC_4,Manager_16,Group_2,Springfield,Central_Coord_5,Focus_4,Type_2,OldSC_5,OldCom_10,OldOp_15,Nielsen_2,CCTTV_5,Seg_6,SecSeg_4,ManSeg_2,ManSecSeg_3,2024-02-04 16:26:32,2024-02-04
4861,48611,87951,GEO_3,COM_3,OP_10,SUPERCOM_1,Indirect,4,32,5,9,Coordinator_4,1,KEY_39,TX,Inactive,Director_8,Director_SC_4,Manager_12,Group_10,Hilltown,Central_Coord_9,Focus_2,Type_2,OldSC_1,OldCom_2,OldOp_1,Nielsen_5,CCTTV_5,Seg_3,SecSeg_4,ManSeg_3,ManSecSeg_3,2023-10-24 01:04:09,2023-10-24
7146,71465,39688,GEO_2,COM_9,OP_2,SUPERCOM_2,Direct,10,46,6,12,Coordinator_28,1,KEY_16,CA,Active,Director_5,Director_SC_6,Manager_18,Group_2,Georgetown,Central_Coord_3,Focus_1,Type_1,OldSC_4,OldCom_8,OldOp_10,Nielsen_3,CCTTV_2,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_1,2024-07-05 17:17:28,2024-07-05
8712,87120,70170,GEO_3,COM_7,OP_19,SUPERCOM_2,Direct,37,98,4,6,Coordinator_10,0,KEY_37,FL,Active,Director_2,Director_SC_7,Manager_1,Group_9,Springfield,Central_Coord_7,Focus_4,Type_4,OldSC_4,OldCom_5,OldOp_5,Nielsen_5,CCTTV_4,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_3,2024-04-16 15:48:30,2024-04-16
7725,77258,28284,GEO_2,COM_2,OP_12,SUPERCOM_1,Direct,8,55,4,15,Coordinator_27,0,KEY_7,NY,Active,Director_3,Director_SC_12,Manager_2,Group_7,Riverside,Central_Coord_4,Focus_2,Type_4,OldSC_4,OldCom_2,OldOp_5,Nielsen_2,CCTTV_5,Seg_1,SecSeg_4,ManSeg_3,ManSecSeg_1,2023-12-17 01:56:48,2023-12-17
7031,70318,10004,GEO_4,COM_7,OP_1,SUPERCOM_5,Direct,45,41,3,5,Coordinator_14,1,KEY_34,OH,Active,Director_2,Director_SC_13,Manager_1,Group_6,Springfield,Central_Coord_4,Focus_5,Type_2,OldSC_5,OldCom_4,OldOp_3,Nielsen_2,CCTTV_4,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-12-17 15:27:21,2024-12-17
6433,64339,17211,GEO_3,COM_6,OP_12,SUPERCOM_3,Direct,37,81,4,2,Coordinator_3,1,KEY_35,FL,Inactive,Director_5,Director_SC_4,Manager_7,Group_5,Springfield,Central_Coord_9,Focus_3,Type_2,OldSC_1,OldCom_1,OldOp_1,Nielsen_3,CCTTV_7,Seg_3,SecSeg_2,ManSeg_2,ManSecSeg_1,2024-09-25 17:18:52,2024-09-25
8860,88605,13124,GEO_1,COM_10,OP_20,SUPERCOM_1,Indirect,1,76,2,8,Coordinator_9,1,KEY_43,FL,Inactive,Director_12,Director_SC_11,Manager_19,Group_6,Springfield,Central_Coord_9,Focus_8,Type_3,OldSC_2,OldCom_6,OldOp_14,Nielsen_3,CCTTV_6,Seg_6,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-03-31 19:25:10,2024-03-31
2348,23485,84842,GEO_1,COM_3,OP_18,SUPERCOM_5,Indirect,17,85,2,12,Coordinator_17,0,KEY_92,FL,Active,Director_6,Director_SC_12,Manager_17,Group_8,Meadowbrook,Central_Coord_5,Focus_8,Type_1,OldSC_4,OldCom_5,OldOp_8,Nielsen_5,CCTTV_7,Seg_2,SecSeg_2,ManSeg_2,ManSecSeg_1,2023-04-03 01:24:29,2023-04-03
7210,72100,59921,GEO_3,COM_8,OP_9,SUPERCOM_4,Direct,21,89,5,6,Coordinator_14,0,KEY_5,NY,Active,Director_11,Director_SC_8,Manager_11,Group_9,Meadowbrook,Central_Coord_1,Focus_3,Type_2,OldSC_1,OldCom_9,OldOp_6,Nielsen_1,CCTTV_7,Seg_2,SecSeg_2,ManSeg_1,ManSecSeg_3,2023-10-16 11:33:28,2023-10-16
1864,18646,49877,GEO_2,COM_5,OP_1,SUPERCOM_4,Direct,17,8,7,18,Coordinator_12,1,KEY_55,FL,Inactive,Director_9,Director_SC_3,Manager_23,Group_7,Riverside,Central_Coord_3,Focus_4,Type_3,OldSC_2,OldCom_4,OldOp_14,Nielsen_1,CCTTV_2,Seg_1,SecSeg_2,ManSeg_1,ManSecSeg_3,2023-05-18 11:00:06,2023-05-18
4753,47534,66162,GEO_1,COM_3,OP_20,SUPERCOM_3,Direct,14,82,8,4,Coordinator_15,0,KEY_9,OH,Active,Director_15,Director_SC_4,Manager_25,Group_8,Lakeside,Central_Coord_1,Focus_4,Type_2,OldSC_1,OldCom_4,OldOp_2,Nielsen_2,CCTTV_4,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_3,2025-04-23 01:11:08,2025-04-23
6717,67176,54174,GEO_2,COM_2,OP_18,SUPERCOM_1,Indirect,19,24,4,6,Coordinator_28,0,KEY_78,NY,Active,Director_1,Director_SC_4,Manager_25,Group_4,Springfield,Central_Coord_8,Focus_5,Type_2,OldSC_3,OldCom_4,OldOp_11,Nielsen_5,CCTTV_4,Seg_5,SecSeg_1,ManSeg_3,ManSecSeg_1,2024-12-17 15:23:06,2024-12-17
2668,26688,60480,GEO_3,COM_7,OP_17,SUPERCOM_3,Direct,36,88,1,2,Coordinator_23,1,KEY_30,TX,Active,Director_14,Director_SC_3,Manager_9,Group_3,Springfield,Central_Coord_10,Focus_6,Type_2,OldSC_5,OldCom_2,OldOp_5,Nielsen_1,CCTTV_7,Seg_2,SecSeg_1,ManSeg_2,ManSecSeg_1,2025-05-16 20:38:45,2025-05-16
9385,93850,28309,GEO_4,COM_8,OP_15,SUPERCOM_2,Indirect,31,55,6,19,Coordinator_6,0,KEY_18,TX,Active,Director_5,Director_SC_6,Manager_15,Group_9,Georgetown,Central_Coord_4,Focus_3,Type_1,OldSC_2,OldCom_8,OldOp_6,Nielsen_4,CCTTV_6,Seg_1,SecSeg_4,ManSeg_2,ManSecSeg_2,2024-08-11 04:28:14,2024-08-11
3367,33671,57711,GEO_2,COM_5,OP_14,SUPERCOM_3,Indirect,14,43,10,4,Coordinator_17,1,KEY_97,OH,Inactive,Director_3,Director_SC_12,Manager_1,Group_10,Springfield,Central_Coord_10,Focus_6,Type_5,OldSC_5,OldCom_1,OldOp_8,Nielsen_5,CCTTV_1,Seg_5,SecSeg_4,ManSeg_3,ManSecSeg_3,2025-03-06 21:34:57,2025-03-06
1453,14535,73549,GEO_4,COM_8,OP_6,SUPERCOM_2,Indirect,40,58,8,12,Coordinator_30,0,KEY_77,NY,Inactive,Director_1,Director_SC_5,Manager_4,Group_3,Springfield,Central_Coord_5,Focus_1,Type_3,OldSC_5,OldCom_9,OldOp_3,Nielsen_3,CCTTV_4,Seg_6,SecSeg_3,ManSeg_1,ManSecSeg_2,2023-11-14 00:03:07,2023-11-14
4551,45517,69559,GEO_1,COM_8,OP_2,SUPERCOM_3,Direct,45,25,8,10,Coordinator_8,0,KEY_73,OH,Inactive,Director_7,Director_SC_11,Manager_25,Group_8,Lakeside,Central_Coord_9,Focus_2,Type_2,OldSC_2,OldCom_6,OldOp_14,Nielsen_3,CCTTV_4,Seg_5,SecSeg_1,ManSeg_1,ManSecSeg_3,2025-04-03 16:10:42,2025-04-03
2943,29434,87537,GEO_1,COM_6,OP_13,SUPERCOM_2,Indirect,29,5,7,6,Coordinator_27,0,KEY_74,FL,Inactive,Director_7,Director_SC_13,Manager_16,Group_5,Lakeside,Central_Coord_10,Focus_2,Type_5,OldSC_1,OldCom_3,OldOp_8,Nielsen_5,CCTTV_7,Seg_4,SecSeg_4,ManSeg_1,ManSecSeg_2,2024-04-29 17:22:28,2024-04-29
8008,80088,65760,GEO_2,COM_5,OP_14,SUPERCOM_2,Direct,44,57,7,17,Coordinator_4,0,KEY_88,OH,Active,Director_9,Director_SC_9,Manager_10,Group_9,Georgetown,Central_Coord_2,Focus_7,Type_4,OldSC_4,OldCom_4,OldOp_14,Nielsen_3,CCTTV_4,Seg_3,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-11-03 05:43:27,2023-11-03
7239,72397,68354,GEO_5,COM_2,OP_5,SUPERCOM_2,Indirect,2,94,7,13,Coordinator_27,0,KEY_38,IL,Active,Director_15,Director_SC_1,Manager_4,Group_7,Lakeside,Central_Coord_1,Focus_6,Type_4,OldSC_4,OldCom_8,OldOp_5,Nielsen_5,CCTTV_2,Seg_4,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-07-11 13:15:35,2023-07-11
2394,23944,46859,GEO_1,COM_1,OP_17,SUPERCOM_2,Direct,25,97,6,9,Coordinator_8,0,KEY_46,TX,Active,Director_12,Director_SC_8,Manager_15,Group_6,Lakeside,Central_Coord_3,Focus_2,Type_5,OldSC_2,OldCom_3,OldOp_1,Nielsen_3,CCTTV_3,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_1,2025-10-16 03:58:03,2025-10-16
5727,57279,44970,GEO_4,COM_3,OP_8,SUPERCOM_5,Indirect,7,59,4,14,Coordinator_15,1,KEY_6,PA,Inactive,Director_2,Director_SC_15,Manager_10,Group_10,Hilltown,Central_Coord_3,Focus_4,Type_1,OldSC_3,OldCom_6,OldOp_4,Nielsen_1,CCTTV_1,Seg_1,SecSeg_1,ManSeg_2,ManSecSeg_3,2024-08-18 12:46:29,2024-08-18
1268,12684,69465,GEO_2,COM_9,OP_15,SUPERCOM_2,Direct,10,46,6,17,Coordinator_9,0,KEY_40,OH,Active,Director_11,Director_SC_7,Manager_4,Group_2,Georgetown,Central_Coord_2,Focus_8,Type_2,OldSC_1,OldCom_5,OldOp_11,Nielsen_1,CCTTV_3,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2024-01-28 15:11:07,2024-01-28
5791,57918,51725,GEO_3,COM_8,OP_15,SUPERCOM_2,Direct,15,93,6,11,Coordinator_28,1,KEY_63,TX,Active,Director_6,Director_SC_12,Manager_3,Group_6,Springfield,Central_Coord_6,Focus_1,Type_5,OldSC_1,OldCom_8,OldOp_15,Nielsen_5,CCTTV_7,Seg_1,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-01-06 12:28:19,2023-01-06
7576,75760,81816,GEO_5,COM_4,OP_4,SUPERCOM_4,Indirect,17,33,9,3,Coordinator_16,0,KEY_83,OH,Active,Director_4,Director_SC_3,Manager_7,Group_7,Springfield,Central_Coord_5,Focus_5,Type_1,OldSC_3,OldCom_2,OldOp_4,Nielsen_4,CCTTV_2,Seg_6,SecSeg_4,ManSeg_2,ManSecSeg_2,2024-06-03 05:00:20,2024-06-03
5892,58925,54789,GEO_2,COM_7,OP_16,SUPERCOM_4,Indirect,36,92,5,6,Coordinator_10,0,KEY_84,PA,Active,Director_4,Director_SC_11,Manager_12,Group_10,Springfield,Central_Coord_7,Focus_4,Type_5,OldSC_5,OldCom_8,OldOp_6,Nielsen_5,CCTTV_3,Seg_3,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-04-19 02:55:14,2024-04-19
