period_month_id,period_id,client_code,unb_code,product_abbreviation_code,operation_type,volume,billing,insert_date,folder_date
202308,20230823,91978,4797,534,INDIRECT,3545.58,264350,2024-05-13 07:37:11,202308
202306,20230609,49172,7915,795,DISTRIBUTOR,3744.80,262548,2025-09-03 06:53:56,202306
202401,20240117,21703,7598,275,DISTRIBUTOR,1908.60,101641,2024-10-26 20:18:06,202401
202302,20230220,66232,9991,464,DIRECT,3821.19,58527,2024-04-08 20:28:40,202302
202409,20240925,18727,8842,494,DIRECT,3863.15,275002,2023-11-13 09:56:33,202409
202401,20240121,64908,3339,963,DIRECT,1184.19,316728,2024-07-19 07:49:18,202401
202411,20241119,73326,2111,720,DIRECT,4127.70,179551,2024-01-13 02:42:12,202411
202310,20231023,64456,5815,220,DIRECT,1380.88,474612,2024-12-14 11:03:32,202310
202309,20230908,34160,5832,281,DISTRIBUTOR,3379.37,36878,2023-11-13 07:25:14,202309
202401,20240122,67825,2512,691,INDIRECT,3178.45,495920,2023-04-08 14:05:41,202401
202410,20241024,83664,2020,824,DIRECT,2091.09,465617,2025-06-05 21:57:00,202410
202412,20241210,96505,4969,441,INDIRECT,663.60,412024,2024-11-12 09:14:42,202412
202403,20240321,15172,3394,482,DIRECT,660.43,365891,2025-06-08 19:45:54,202403
202307,20230705,85843,6092,618,DIRECT,2530.45,459744,2024-01-23 02:00:56,202307
202410,20241018,67922,1883,135,DISTRIBUTOR,1448.16,93878,2024-01-19 02:55:00,202410
202310,20231027,20582,2271,633,DIRECT,4551.59,8852,2024-11-27 11:39:59,202310
202409,20240927,25576,6833,106,INDIRECT,1635.31,236237,2025-06-03 07:02:52,202409
202407,20240718,80044,9351,671,DIRECT,4853.61,225202,2025-09-21 00:26:58,202407
202411,20241107,61394,4269,877,INDIRECT,2547.23,118195,2025-07-03 04:08:07,202411
202308,20230815,66780,4402,740,DISTRIBUTOR,3610.84,105154,2025-03-13 05:59:36,202308
202407,20240723,70953,5123,352,DISTRIBUTOR,4269.20,100728,2023-11-29 20:35:55,202407
202407,20240709,28903,9630,922,DIRECT,509.25,24402,2025-07-25 16:35:16,202407
202312,20231204,81527,5605,380,DISTRIBUTOR,1819.09,200613,2024-04-23 06:21:26,202312
202308,20230818,80213,9216,587,DIRECT,1619.64,417120,2025-02-04 16:35:09,202308
202312,20231202,12269,6057,996,INDIRECT,4121.58,215604,2025-02-07 16:16:43,202312
202311,20231119,99115,1408,187,DISTRIBUTOR,848.20,448620,2023-09-03 00:51:20,202311
202309,20230903,82038,8330,259,DIRECT,1214.07,114130,2024-05-29 13:50:58,202309
202405,20240520,39593,6765,126,INDIRECT,278.93,368230,2025-07-09 17:33:31,202405
202408,20240828,73481,1693,904,DISTRIBUTOR,1408.67,19251,2025-09-21 15:21:22,202408
202407,20240708,93053,2392,114,DISTRIBUTOR,1719.08,282189,2025-05-02 12:23:58,202407
202402,20240210,45541,9648,696,INDIRECT,4038.93,497950,2025-09-21 22:14:02,202402
202306,20230612,59968,8059,318,DIRECT,1006.11,441515,2025-08-09 02:26:30,202306
202412,20241227,91997,6770,993,INDIRECT,877.20,204098,2023-01-31 16:11:41,202412
202406,20240625,36405,6577,266,INDIRECT,2272.82,465513,2023-05-21 06:40:17,202406
202312,20231218,75856,9163,833,DIRECT,4765.44,231646,2023-06-18 13:35:49,202312
202307,20230727,96018,5932,866,DISTRIBUTOR,2544.00,234163,2025-08-27 01:11:54,202307
202309,20230920,30544,9437,481,INDIRECT,4000.32,439798,2024-03-01 23:53:23,202309
202308,20230810,61952,8344,818,DISTRIBUTOR,4321.33,78550,2023-10-12 22:55:41,202308
202302,20230205,14693,8753,304,DISTRIBUTOR,3691.67,13303,2024-11-14 21:48:34,202302
202404,20240414,27184,3946,758,DIRECT,3133.83,80346,2025-07-08 22:27:55,202404
202304,20230405,34890,2322,602,DIRECT,4493.68,86635,2024-07-01 18:15:57,202304
202311,20231103,56588,3368,543,INDIRECT,3919.26,434785,2025-07-15 19:50:40,202311
202409,20240904,13598,6924,242,DIRECT,3626.73,317585,2023-10-03 20:22:20,202409
202403,20240312,62068,3241,473,DISTRIBUTOR,2292.42,420384,2025-07-29 16:39:55,202403
202405,20240518,52621,9918,835,DIRECT,495.17,401933,2023-05-29 19:58:36,202405
202401,20240109,62593,7930,591,DIRECT,3941.72,74181,2025-06-19 23:00:17,202401
202405,20240503,63542,5346,936,DIRECT,210.39,331775,2023-10-10 18:13:03,202405
202407,20240726,79407,1780,565,DISTRIBUTOR,4713.98,490196,2024-09-23 12:00:13,202407
202407,20240721,22544,2410,313,DIRECT,505.95,25123,2025-08-29 12:25:46,202407
202304,20230422,35890,7854,756,INDIRECT,2531.54,123111,2024-11-15 22:59:31,202304
202403,20240305,48894,1504,328,INDIRECT,3304.40,174489,2023-12-30 05:32:43,202403
202410,20241020,33738,8281,658,DIRECT,1471.82,73176,2025-03-26 17:09:23,202410
202305,20230510,40531,6268,918,DIRECT,3324.56,51815,2025-03-07 14:59:27,202305
202411,20241112,69490,6951,651,INDIRECT,3808.64,432624,2023-07-06 06:08:56,202411
202307,20230719,94372,6660,703,DISTRIBUTOR,505.17,209528,2023-12-28 14:49:08,202307
202306,20230605,17417,9609,665,INDIRECT,2933.03,429979,2023-05-14 01:41:06,202306
202304,20230407,81771,1728,739,DIRECT,3279.27,441138,2025-04-01 18:23:51,202304
202409,20240918,26597,9440,158,INDIRECT,2575.20,356362,2024-07-18 08:14:22,202409
202401,20240107,20537,7162,491,DISTRIBUTOR,1990.84,224066,2025-01-14 05:58:18,202401
202406,20240619,23343,5760,513,DISTRIBUTOR,308.74,190014,2024-12-02 13:39:01,202406
202407,20240725,71630,4078,785,DIRECT,1155.40,145228,2023-07-08 12:36:57,202407
202401,20240105,70339,6302,175,DIRECT,4516.06,391783,2024-12-03 20:59:17,202401
202404,20240401,99079,7679,155,INDIRECT,3189.36,81043,2023-06-21 01:01:24,202404
202410,20241007,36310,7123,760,DIRECT,1928.39,119225,2024-10-08 15:28:33,202410
202412,20241214,56537,2149,752,DISTRIBUTOR,277.89,498173,2023-08-09 02:01:47,202412
202302,20230223,46697,9415,162,DIRECT,4202.14,150643,2025-01-06 07:07:37,202302
202301,20230101,90288,3174,480,INDIRECT,819.00,284900,2024-10-21 15:41:48,202301
202402,20240214,20746,2471,471,DIRECT,397.18,184324,2025-04-24 13:53:40,202402
202305,20230516,61334,7976,167,INDIRECT,2904.82,108242,2023-08-10 03:17:04,202305
202401,20240113,65372,5701,119,DIRECT,1596.94,215273,2025-07-27 16:09:29,202401
202302,20230207,58413,2625,782,DIRECT,4414.81,430245,2025-06-11 01:14:28,202302
202406,20240604,61182,3450,386,DISTRIBUTOR,2243.25,280155,2025-07-06 18:05:04,202406
202301,20230115,12567,4880,331,DISTRIBUTOR,912.14,380642,2023-08-19 21:06:24,202301
202305,20230514,28129,4425,798,DIRECT,156.02,330791,2024-11-17 15:32:20,202305
202306,20230607,68491,5415,888,DISTRIBUTOR,786.67,130889,2025-06-23 05:36:15,202306
202407,20240716,92466,6581,590,DIRECT,2044.00,246654,2024-03-24 14:29:36,202407
202311,20231114,50230,1753,274,DISTRIBUTOR,3541.11,219512,2025-04-30 22:43:47,202311
202311,20231124,87135,6991,712,INDIRECT,4323.88,85073,2024-11-16 07:50:23,202311
202307,20230701,19501,5753,293,DISTRIBUTOR,1691.28,309274,2024-06-25 17:21:30,202307
202402,20240226,21028,6469,206,DIRECT,896.31,311664,2023-05-22 20:08:10,202402
202305,20230525,12540,4997,449,DISTRIBUTOR,1898.84,345300,2025-03-13 23:19:52,202305
202407,20240703,85787,6271,621,DIRECT,1639.83,274348,2024-01-03 08:16:55,202407
202409,20240916,16450,8293,106,DIRECT,1009.00,68139,2024-09-22 02:12:31,202409
202304,20230411,70765,7217,762,INDIRECT,1273.67,182772,2024-04-13 23:36:11,202304
202402,20240201,68226,3483,227,DIRECT,431.09,265726,2023-03-06 13:59:33,202402
202303,20230313,45339,1192,786,DISTRIBUTOR,4284.47,70847,2025-09-25 05:22:03,202303
202311,20231108,37283,9835,653,INDIRECT,2657.67,30617,2023-04-28 01:33:29,202311
202306,20230619,37763,4931,455,DISTRIBUTOR,964.76,295042,2023-01-12 01:26:00,202306
202307,20230716,44352,9490,358,INDIRECT,1209.96,6751,2024-02-06 19:48:11,202307
202312,20231219,72688,8120,100,DISTRIBUTOR,1876.44,491691,2024-12-20 22:56:26,202312
202306,20230602,97149,4867,472,DIRECT,872.05,39557,2023-11-20 19:51:32,202306
202405,20240506,83872,6202,887,DISTRIBUTOR,3987.60,266016,2025-08-14 22:15:31,202405
202402,20240206,88186,8767,689,INDIRECT,2514.46,111005,2024-01-13 20:47:23,202402
202406,20240622,51195,2431,737,INDIRECT,1615.00,258221,2025-06-11 16:17:20,202406
202310,20231023,55921,2849,705,DISTRIBUTOR,2577.09,111413,2023-01-14 08:07:52,202310
202302,20230223,64104,9637,834,DISTRIBUTOR,182.11,148624,2025-05-20 00:11:57,202302
202305,20230503,13055,2200,146,DIRECT,368.77,25394,2023-02-12 14:44:40,202305
202406,20240624,35785,2685,320,DISTRIBUTOR,3989.86,318618,2023-09-14 22:27:38,202406
202403,20240314,58509,8821,613,DISTRIBUTOR,2643.68,120132,2023-03-02 21:10:52,202403
202308,20230805,96151,5046,792,DIRECT,4974.50,336546,2023-09-09 16:02:00,202308
202302,20230214,44831,8890,798,DISTRIBUTOR,2103.37,135527,2024-08-23 14:21:37,202302
202405,20240517,99148,5308,355,DISTRIBUTOR,1935.44,453757,2023-05-25 21:12:54,202405
202302,20230222,88499,7182,151,DIRECT,2173.25,280661,2025-04-14 10:17:14,202302
202307,20230727,18035,9402,153,DISTRIBUTOR,3108.48,498112,2025-02-28 10:42:34,202307
202306,20230613,34692,3722,156,DISTRIBUTOR,3170.80,458489,2025-10-05 20:52:42,202306
202409,20240905,90344,1286,393,DIRECT,4528.25,486708,2024-07-13 17:15:43,202409
202301,20230115,34236,8331,656,INDIRECT,663.18,88385,2023-05-25 01:02:06,202301
202309,20230911,34646,4404,252,DISTRIBUTOR,1685.11,360591,2023-07-23 17:08:04,202309
202402,20240221,34984,2661,674,DIRECT,4516.75,148066,2025-01-28 21:51:12,202402
202311,20231103,87628,6253,430,DIRECT,2040.84,328180,2025-05-26 13:09:42,202311
202311,20231101,45075,2765,113,DISTRIBUTOR,3057.24,177329,2023-11-01 18:32:30,202311
202301,20230118,77657,8693,779,DIRECT,2601.82,32199,2023-07-06 05:23:13,202301
202410,20241007,17103,2803,572,DIRECT,3097.14,150361,2024-04-10 06:28:06,202410
202404,20240422,76506,8511,246,DISTRIBUTOR,645.76,29045,2024-02-02 10:47:13,202404
202409,20240927,41081,6932,486,DIRECT,2208.86,91384,2024-09-29 10:27:00,202409
202405,20240516,96174,9020,699,INDIRECT,4364.44,206987,2023-05-31 17:45:07,202405
202403,20240304,54199,7437,760,INDIRECT,2200.00,325535,2023-01-21 06:56:12,202403
202303,20230317,44420,8200,179,DISTRIBUTOR,1961.76,159175,2025-05-12 08:18:35,202303
202405,20240519,85145,1535,813,DISTRIBUTOR,412.01,284161,2023-11-01 16:52:38,202405
202408,20240820,75093,8858,619,INDIRECT,3907.07,278125,2025-05-31 18:28:10,202408
202408,20240825,59448,5403,133,INDIRECT,3970.06,418028,2024-05-27 14:06:35,202408
202406,20240612,57205,4858,235,INDIRECT,3990.06,18670,2024-09-15 19:54:50,202406
202306,20230601,73759,8244,631,DISTRIBUTOR,2776.66,303826,2024-04-09 06:34:04,202306
202302,20230211,11678,7363,937,DISTRIBUTOR,857.78,444816,2025-02-09 07:01:33,202302
202312,20231215,68713,6985,541,DIRECT,3221.24,259381,2024-05-17 23:12:26,202312
202401,20240121,92050,2266,232,DIRECT,2480.24,13936,2023-09-02 19:58:41,202401
202305,20230502,97670,7948,843,INDIRECT,245.85,223525,2023-12-19 00:33:45,202305
202310,20231002,77507,8690,539,DIRECT,4388.30,314941,2023-08-17 14:51:41,202310
202302,20230211,41832,4809,808,INDIRECT,1624.63,330333,2023-12-04 20:51:39,202302
202306,20230615,89862,5630,209,DISTRIBUTOR,283.02,438652,2023-07-14 21:27:04,202306
202402,20240201,58592,8357,963,DISTRIBUTOR,3056.99,45559,2024-10-07 18:24:28,202402
202302,20230210,67066,3676,155,DISTRIBUTOR,3056.11,96820,2025-11-04 05:31:49,202302
202307,20230712,73808,9080,701,DISTRIBUTOR,2681.19,393847,2024-05-06 12:58:17,202307
202402,20240210,70150,3547,872,DISTRIBUTOR,2898.97,314257,2024-07-23 19:59:01,202402
202305,20230517,65547,2493,403,INDIRECT,4713.48,135544,2024-09-26 04:36:47,202305
202411,20241106,48724,2203,542,INDIRECT,2694.01,152099,2023-04-11 15:38:40,202411
202406,20240627,20294,5891,692,DISTRIBUTOR,1990.38,247088,2025-08-15 17:14:30,202406
202302,20230217,60337,1473,911,DISTRIBUTOR,3025.31,382331,2023-02-19 11:20:40,202302
202311,20231106,39603,8261,364,INDIRECT,1948.78,199575,2024-03-13 20:30:06,202311
202303,20230302,20070,6301,343,INDIRECT,1779.41,419960,2023-04-23 15:42:22,202303
202407,20240727,85791,9523,152,DISTRIBUTOR,3913.62,139796,2025-10-09 02:57:08,202407
202403,20240308,51624,2998,357,DIRECT,4662.36,494558,2023-06-04 11:44:59,202403
202308,20230822,31127,3805,551,INDIRECT,925.58,439913,2024-03-22 17:25:04,202308
202306,20230623,88469,7169,909,DIRECT,696.44,364320,2025-10-04 16:17:50,202306
202402,20240226,62388,5546,224,DIRECT,649.47,142122,2025-01-16 20:17:58,202402
202301,20230106,17017,4599,403,INDIRECT,2991.83,171484,2023-09-04 20:03:12,202301
202309,20230928,73854,2619,340,DIRECT,1332.43,269224,2024-12-16 03:59:48,202309
202304,20230410,51277,3389,455,DIRECT,445.06,329269,2024-05-25 17:45:23,202304
202405,20240508,14953,2799,985,DIRECT,4609.86,282662,2024-10-20 09:26:52,202405
202303,20230304,90823,1520,691,DIRECT,1254.67,265521,2025-07-30 21:20:52,202303
202409,20240922,75757,9541,661,INDIRECT,3402.13,293518,2023-11-13 12:03:36,202409
202301,20230109,68421,6776,804,INDIRECT,2511.14,277016,2023-06-21 21:19:21,202301
202406,20240610,69745,1590,236,DISTRIBUTOR,4631.12,209659,2024-04-29 01:14:45,202406
202406,20240602,78641,2145,569,INDIRECT,3706.14,247852,2024-01-09 12:12:38,202406
202304,20230411,19961,7949,628,DIRECT,1021.31,304286,2025-06-19 22:18:19,202304
202404,20240417,21820,1148,380,DIRECT,4706.30,308665,2024-07-06 08:58:59,202404
202312,20231220,27612,8178,715,INDIRECT,4283.82,225131,2024-10-29 14:25:11,202312
202312,20231210,19692,5491,899,DIRECT,2229.48,294416,2023-04-22 20:11:34,202312
202305,20230508,16843,2513,376,DIRECT,1631.60,404988,2025-09-08 07:42:37,202305
202305,20230518,74729,8581,307,DIRECT,1596.77,347291,2025-05-19 21:07:55,202305
202408,20240826,46273,6505,715,DIRECT,160.22,216755,2024-01-28 04:39:56,202408
202306,20230602,47965,9640,323,DIRECT,4168.08,195992,2023-03-30 16:06:16,202306
202405,20240522,48409,5403,638,DIRECT,1537.58,356742,2023-05-15 02:01:30,202405
202408,20240813,51592,8970,403,INDIRECT,477.05,483204,2024-07-19 16:46:49,202408
202402,20240227,21309,1617,165,INDIRECT,2552.04,154297,2023-10-10 03:11:56,202402
202309,20230925,38774,9336,275,DISTRIBUTOR,3574.36,206827,2025-05-13 10:38:29,202309
202406,20240602,64940,8846,436,INDIRECT,2650.21,15604,2024-01-31 19:27:56,202406
202403,20240304,34626,2583,525,DISTRIBUTOR,1700.31,256591,2024-04-19 19:21:58,202403
202303,20230322,80444,3250,274,DIRECT,448.47,146125,2025-03-26 12:58:09,202303
202303,20230322,87830,9335,208,INDIRECT,3465.75,75895,2024-04-21 21:21:07,202303
202403,20240309,29825,1105,645,DISTRIBUTOR,4797.86,184905,2024-12-14 01:28:54,202403
202405,20240512,94713,4710,273,INDIRECT,1443.29,488094,2025-01-23 11:24:03,202405
202401,20240120,94949,5595,223,DISTRIBUTOR,2594.78,371480,2024-10-13 09:30:42,202401
202307,20230707,14251,8973,247,DISTRIBUTOR,1544.29,136128,2025-01-16 16:27:26,202307
202407,20240724,35347,1267,634,DISTRIBUTOR,1934.66,220773,2024-12-21 16:45:07,202407
202402,20240207,43739,5060,521,DIRECT,1684.83,495065,2023-08-04 18:48:27,202402
202302,20230204,23462,6444,385,INDIRECT,1040.80,97094,2024-07-06 12:35:21,202302
202412,20241224,63596,7066,453,INDIRECT,2528.02,400524,2023-03-07 16:17:06,202412
202403,20240321,51968,2901,273,DISTRIBUTOR,1099.64,21556,2024-10-04 12:24:57,202403
202307,20230703,41451,4501,718,DIRECT,2436.42,470660,2025-06-26 15:37:39,202307
202312,20231206,49027,4394,321,DIRECT,4136.60,75815,2024-09-18 06:20:00,202312
202310,20231022,74620,9921,813,INDIRECT,275.14,17284,2023-10-13 17:27:28,202310
202405,20240528,98161,8401,165,DISTRIBUTOR,3704.85,112112,2025-05-25 19:27:17,202405
202408,20240821,39142,4195,805,DISTRIBUTOR,4470.43,337279,2025-03-18 23:52:58,202408
202409,20240912,37894,8566,170,INDIRECT,4056.47,427000,2024-07-03 07:24:37,202409
202401,20240113,36815,9640,791,INDIRECT,4858.43,168287,2023-04-20 01:29:41,202401
202405,20240528,59605,8988,405,INDIRECT,493.22,378074,2025-09-25 04:55:11,202405
202405,20240510,91325,5614,361,DISTRIBUTOR,4863.91,189941,2024-12-31 03:13:53,202405
202308,20230828,65693,5829,523,DISTRIBUTOR,3677.89,227895,2024-10-22 11:55:38,202308
202411,20241110,38080,4097,770,DISTRIBUTOR,2589.79,319805,2024-08-15 17:11:18,202411
202402,20240214,54338,4101,964,DISTRIBUTOR,1712.17,21435,2024-02-29 16:17:41,202402
202308,20230813,41207,7536,630,DISTRIBUTOR,1061.83,78798,2024-11-11 22:25:07,202308
202411,20241118,60949,4383,237,DIRECT,1317.05,40569,2024-02-19 18:12:40,202411
202410,20241011,51366,9604,583,DISTRIBUTOR,2579.91,129454,2024-09-26 17:01:32,202410
202410,20241025,16958,7934,484,INDIRECT,2412.03,147695,2025-11-12 17:42:00,202410
202406,20240608,14798,4231,569,INDIRECT,285.08,359590,2025-10-07 11:00:56,202406
202309,20230905,85051,6803,812,DIRECT,4879.88,438560,2024-11-13 03:01:11,202309
202309,20230909,54708,8959,291,DISTRIBUTOR,3431.51,385987,2025-01-13 12:43:50,202309
202310,20231008,85748,8140,841,DISTRIBUTOR,3450.81,18528,2025-10-29 01:39:27,202310
202308,20230808,39782,7120,506,DISTRIBUTOR,1266.57,60026,2025-04-12 22:33:00,202308
202308,20230821,14455,1487,230,DIRECT,1110.39,337585,2024-12-23 11:39:24,202308
202312,20231215,54878,2223,992,INDIRECT,1050.66,357478,2023-11-26 06:29:23,202312
202304,20230423,21264,8578,840,DIRECT,1249.23,150226,2024-09-14 03:21:26,202304
202309,20230916,38658,4195,537,DIRECT,4328.19,120914,2025-09-07 19:04:42,202309
202311,20231112,12892,4107,905,DISTRIBUTOR,2170.95,212527,2023-02-08 08:34:07,202311
202304,20230422,89220,4115,625,DIRECT,4721.61,196966,2023-03-05 10:13:59,202304
202306,20230607,49041,7988,720,DIRECT,3985.15,11263,2023-02-22 02:23:38,202306
202406,20240604,50336,5111,518,DIRECT,3535.56,338801,2025-11-09 07:16:34,202406
202404,20240420,65722,7915,218,INDIRECT,1477.81,82427,2023-06-01 08:15:37,202404
202302,20230204,36003,5564,376,DISTRIBUTOR,3838.43,434158,2025-07-14 17:54:36,202302
202407,20240726,80929,6961,292,INDIRECT,2442.52,327205,2025-07-17 11:43:17,202407
202412,20241226,47487,4305,330,INDIRECT,2824.66,32903,2025-09-28 21:38:43,202412
202312,20231221,11698,4909,401,DISTRIBUTOR,300.85,126592,2025-10-28 09:09:08,202312
202303,20230316,84596,5070,496,DISTRIBUTOR,3660.23,446550,2024-11-01 09:34:59,202303
202407,20240713,97314,4157,836,DISTRIBUTOR,4272.91,245427,2023-07-10 08:31:35,202407
202409,20240903,40701,1429,761,INDIRECT,814.80,486477,2025-11-03 06:55:54,202409
202402,20240206,16793,6603,761,DIRECT,319.39,295561,2025-09-26 15:06:13,202402
202306,20230622,69807,7543,425,INDIRECT,585.00,355817,2023-07-13 17:43:38,202306
202408,20240809,41593,9482,285,INDIRECT,3713.30,124191,2023-10-14 10:47:50,202408
202302,20230217,11838,7629,128,INDIRECT,163.31,184175,2023-03-27 07:22:49,202302
202404,20240411,47446,9280,164,INDIRECT,1030.34,64424,2024-11-11 15:28:28,202404
202308,20230810,21444,5132,598,DISTRIBUTOR,1350.50,161687,2023-07-22 05:30:56,202308
202406,20240613,22016,8712,303,DIRECT,1736.62,91411,2023-05-08 05:35:13,202406
202406,20240622,83262,1063,157,DIRECT,1116.21,47382,2023-05-27 07:38:23,202406
202412,20241220,91513,2809,990,INDIRECT,3973.95,81522,2024-10-25 09:53:41,202412
202407,20240704,36358,6184,478,DIRECT,1976.09,271119,2024-09-28 02:10:07,202407
202311,20231127,91248,1041,586,DIRECT,3529.39,268714,2023-03-09 02:33:35,202311
202311,20231122,29080,6960,882,DIRECT,1607.07,271753,2024-02-19 20:18:58,202311
202304,20230409,18352,1675,210,DIRECT,2006.90,278533,2024-05-12 21:05:27,202304
202307,20230703,40325,5373,432,DISTRIBUTOR,2093.91,301190,2024-06-07 08:54:27,202307
202306,20230616,37088,8293,375,INDIRECT,4189.28,85971,2023-12-07 08:41:30,202306
202305,20230526,65774,5085,859,INDIRECT,2792.45,354251,2024-06-17 23:01:09,202305
202312,20231209,91697,3663,200,DISTRIBUTOR,3110.39,150293,2025-09-15 14:41:26,202312
202401,20240109,81255,7152,753,DISTRIBUTOR,3588.44,281647,2024-03-17 04:28:33,202401
202303,20230310,26805,4330,103,INDIRECT,4927.77,168660,2025-02-18 18:40:30,202303
202305,20230523,33443,8917,558,DIRECT,3305.18,430353,2025-08-15 10:22:41,202305
202409,20240920,69331,1466,368,DIRECT,4484.84,377411,2023-04-05 08:56:55,202409
202311,20231120,27703,5633,918,INDIRECT,613.77,74542,2024-09-07 07:52:11,202311
202412,20241209,39734,2125,636,DIRECT,1500.86,199935,2023-01-07 20:28:56,202412
202304,20230409,52713,3135,899,DIRECT,1575.82,97139,2025-11-09 10:56:44,202304
202409,20240924,22327,2452,379,INDIRECT,994.02,107550,2024-12-24 07:32:31,202409
202307,20230719,44125,3598,113,DIRECT,2189.97,261319,2024-03-21 22:01:46,202307
202305,20230520,37027,2354,817,INDIRECT,4349.98,457041,2024-05-05 00:40:21,202305
202401,20240101,17289,5799,188,DIRECT,1122.67,335931,2023-04-11 21:33:00,202401
202411,20241110,97492,2887,484,DIRECT,4440.81,242531,2024-11-20 03:33:07,202411
202303,20230313,23471,4168,304,DISTRIBUTOR,3131.84,129043,2024-11-09 20:37:10,202303
202408,20240813,48786,9020,692,INDIRECT,4208.58,420344,2024-10-08 04:33:16,202408
202404,20240401,47166,6773,986,INDIRECT,396.20,194292,2023-03-04 02:54:19,202404
202403,20240308,96817,7537,422,DIRECT,161.32,468895,2024-02-11 16:53:30,202403
202412,20241228,37716,8450,867,INDIRECT,4438.44,454934,2023-02-17 14:34:25,202412
202304,20230403,69898,2525,475,INDIRECT,4803.37,328179,2023-02-04 11:03:56,202304
202302,20230220,75638,7926,164,DIRECT,1409.91,164371,2024-11-06 03:33:11,202302
202406,20240615,89719,3745,530,DIRECT,2484.00,221410,2023-06-30 02:04:35,202406
202404,20240414,32138,4691,945,INDIRECT,4087.31,452829,2023-07-14 13:28:18,202404
202404,20240410,69270,9952,298,INDIRECT,4985.41,131597,2024-09-16 18:28:10,202404
202407,20240718,29369,8542,978,INDIRECT,4610.07,394059,2024-12-30 09:35:07,202407
202408,20240805,82125,1322,429,DIRECT,2540.83,101030,2024-05-01 23:58:52,202408
202403,20240302,67884,4779,761,DIRECT,3390.12,325155,2024-02-20 20:18:52,202403
202305,20230505,87131,9368,846,INDIRECT,4054.53,263414,2025-04-28 14:07:49,202305
202405,20240516,66867,4780,161,DIRECT,2245.09,324330,2023-02-07 23:23:28,202405
202301,20230118,57043,2451,303,DISTRIBUTOR,105.06,69718,2024-10-03 21:52:47,202301
202310,20231016,68900,4726,701,INDIRECT,2898.37,324107,2023-08-30 20:09:28,202310
202310,20231022,27634,2139,694,INDIRECT,1365.90,274288,2024-10-20 15:29:45,202310
202304,20230428,43489,6615,983,INDIRECT,1275.54,379054,2025-08-07 10:24:33,202304
202305,20230510,83902,7377,564,INDIRECT,2054.93,271670,2024-05-14 19:31:11,202305
202301,20230101,18551,9592,877,DIRECT,3710.51,321806,2023-07-25 07:32:41,202301
202403,20240308,60407,6334,683,INDIRECT,3758.11,132910,2025-06-17 13:18:14,202403
202310,20231016,16268,5574,689,DISTRIBUTOR,1016.39,115072,2025-05-25 21:22:04,202310
202305,20230512,80864,8469,847,INDIRECT,3368.91,122999,2024-06-15 09:58:15,202305
202406,20240625,93043,2270,551,DISTRIBUTOR,4055.31,232792,2024-09-02 23:38:11,202406
202401,20240120,90782,8094,437,INDIRECT,3809.53,130209,2023-07-14 01:15:16,202401
202303,20230307,12330,5902,525,INDIRECT,1072.31,309689,2025-01-10 18:15:55,202303
202312,20231209,68196,2934,949,INDIRECT,3513.62,327107,2023-01-07 13:00:12,202312
202402,20240206,31944,1793,463,DIRECT,4948.88,279878,2025-02-15 20:45:48,202402
202309,20230926,47634,1181,689,DISTRIBUTOR,2304.78,259185,2024-07-13 21:13:13,202309
202403,20240308,58782,1858,255,INDIRECT,2203.81,471952,2024-10-06 09:36:16,202403
202412,20241203,93307,2968,214,INDIRECT,2640.51,490247,2025-02-03 20:58:49,202412
202306,20230609,20319,3233,334,DISTRIBUTOR,3684.10,493168,2024-07-10 21:15:59,202306
202404,20240418,98796,2632,667,DIRECT,841.38,245645,2025-04-22 06:54:39,202404
202405,20240509,49493,1661,742,DISTRIBUTOR,1157.41,288002,2024-01-24 17:59:07,202405
202410,20241021,70387,4611,405,DIRECT,566.17,166641,2024-11-17 20:13:29,202410
202410,20241003,80752,4232,803,DISTRIBUTOR,904.77,215851,2025-01-14 20:41:11,202410
202306,20230616,61763,7063,450,INDIRECT,2284.91,72006,2023-08-14 22:38:37,202306
202301,20230126,83860,2595,683,DISTRIBUTOR,4401.33,25664,2024-03-06 14:23:43,202301
202411,20241109,94556,6598,421,DISTRIBUTOR,2293.57,306142,2025-09-28 14:39:31,202411
202312,20231225,67489,2541,437,DIRECT,3143.76,224145,2023-02-11 11:51:23,202312
202412,20241204,64683,7846,500,INDIRECT,526.93,289423,2025-08-23 19:43:03,202412
202404,20240411,75033,8770,265,DISTRIBUTOR,3238.01,274425,2023-11-30 22:24:56,202404
202403,20240328,30111,6556,996,DISTRIBUTOR,4122.19,147008,2023-07-15 09:05:34,202403
202310,20231023,96249,1095,815,DIRECT,2473.44,182600,2023-05-31 04:36:09,202310
202408,20240805,88439,1928,744,INDIRECT,1526.03,475238,2025-08-09 15:21:09,202408
202304,20230418,41714,9198,920,DISTRIBUTOR,3055.56,322675,2024-06-13 22:59:58,202304
202311,20231112,29406,4174,547,INDIRECT,1649.77,355116,2024-03-18 06:34:36,202311
202410,20241001,81328,4972,590,DISTRIBUTOR,1697.60,240082,2023-06-04 19:37:29,202410
202404,20240409,57742,1360,417,DIRECT,4139.38,470282,2023-02-10 17:24:47,202404
202411,20241104,60932,1776,512,INDIRECT,2236.40,24130,2023-07-18 16:05:32,202411
202407,20240722,13496,4947,164,DISTRIBUTOR,3554.13,191228,2024-07-26 20:13:13,202407
202402,20240201,55443,7424,549,DISTRIBUTOR,4807.93,164190,2025-09-20 01:48:20,202402
