customer_nk,FAMILY,order_nk,order_datetime,order_rating,is_first_order,is_first_order_football,is_first_order_warmup,is_first_order_football_2024,is_first_order_bbq,coupon_code,product_nk,item_name,category_source,unit_volume_hl,unit_quantity,item_unit_value,line_item_offer_discount_value,item_ttc_descontado,item_ttc_cheio,item_subtotal_value,item_coupon_discount_value,poc_id,delivery_city,delivery_state,delivery_uf,geo,cnpj,order_cashback_value,order_shipping_value,order_subtotal_value,order_total_value,order_coupon_discount_value,order_longitude,order_latitude,delivery_datetime,delivery_time_in_minutes,unit_price_charged_tax_excl_local,unit_price_offered_tax_excl_local,unit_subtotal_charged_tax_excl_local,unit_subtotal_offered_tax_excl_local,source,is_fmr,is_fmr_football,is_fmr_football_2024,is_fmr_bbq,is_barbecue,is_football,is_football_2024,is_warm_up,is_full_potential,abi_product,is_sampling,PRODUCT_ID,SUBSOURCE_NAME,UUID,PROD_MATCH_RATIO,PRODUCT_DESCRIPTION,BRAND_ID,VARIANT,COMPANY,CATEGORY,PACKAGE,KIT_TYPE,RETURNABLE,VOLUME,PACK_QUANTITY,PGV_CODE,PGV_DESCRIPTION,MULTIPACK_PRODUCTS,BASKET,BASKET_CLUSTER,CLUSTER_AS,FUTURE_BEVS,INOVACAO,unit_subtotal_volume_hl,unit_volume_l,unit_subtotal_volume_l,lover_cluster,id_moment,id_purchase
CUST000343,ZestDrink,449579,2023-11-26 15:33:06,4.9,Yes,No,Yes,Yes,,,PROD7899,BubbleWave Pack,DTC,0.386,15,14.50,4.36,175.84,217.50,217.50,41.66,POC681,Springfield,OH,PA,South,61754168533835,4.36,9.44,217.50,185.28,41.66,-105.7536,35.8343,2023-11-26 14:15:21,81,14.50,15.95,217.50,239.25,Web,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,8862,Online,99264999-2934,0.93,SparkleUp 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,0.4,8,PGV790,Premium Pack,No,Standard,Core,A,No,No,0.306,3.05,1.27,Regular,20,357
CUST000241,ZestDrink,636252,2024-12-23 11:31:36,2.7,No,Yes,No,No,,,PROD3190,BubbleWave Pack,DTC,0.019,17,18.60,2.10,265.85,316.20,316.20,50.35,POC455,Hilltown,FL,FL,North,95668495504324,4.59,11.21,316.20,277.06,50.35,-73.2760,37.4677,2024-12-25 03:34:18,147,18.60,20.46,316.20,347.82,Web,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,9949,Online,91847910-9470,0.84,CrispSoda 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,14,PGV123,Premium Pack,No,Standard,Core,A,No,No,0.236,1.74,12.41,New,57,122
CUST000179,ZestDrink,677308,2024-12-01 09:21:29,2.6,No,No,Yes,Yes,,,PROD4571,FizzCola Pack,DTC,0.485,15,8.74,0.77,117.01,131.10,131.10,14.09,POC463,Georgetown,NY,TX,South,57367048451214,0.04,12.29,131.10,129.30,14.09,-97.8356,34.0251,2024-12-02 01:35:30,71,8.74,9.61,131.10,144.21,Web,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,5972,Online,84489135-4949,0.89,BubbleWave 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,17,PGV648,Premium Pack,No,Standard,Core,A,No,No,0.263,0.22,3.38,Occasional,50,390
CUST000009,FizzCola,365983,2024-08-05 12:39:20,3.0,Yes,No,Yes,Yes,,COUP158,PROD3163,FizzCola Pack,DTC,0.433,16,22.63,2.19,352.05,362.08,362.08,10.03,POC423,Georgetown,TX,FL,East,66282395213835,1.83,8.16,362.08,360.21,10.03,-77.5620,28.5896,2024-08-06 17:32:01,154,22.63,24.89,362.08,398.29,Web,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,3542,Online,90644256-4703,0.96,CrispSoda 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,15,PGV661,Premium Pack,No,Standard,Core,A,No,No,0.434,1.59,5.18,New,95,421
CUST000144,BubbleWave,565625,2024-11-08 00:46:42,3.6,No,Yes,Yes,Yes,,COUP159,PROD2103,PopMax Pack,DTC,0.256,1,13.16,1.00,11.42,13.16,13.16,1.74,POC628,Riverside,PA,TX,South,45135586469460,3.30,12.12,13.16,23.54,1.74,-75.6994,26.2774,2024-11-08 19:20:52,32,13.16,14.48,13.16,14.48,Web,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,4098,Online,13299216-2258,0.91,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.8,14,PGV932,Premium Pack,No,Standard,Core,A,No,No,0.459,3.78,1.23,Loyal,26,202
CUST000300,PopMax,648001,2023-12-19 03:58:17,4.1,No,No,Yes,No,,,PROD5139,FizzCola Pack,DTC,0.195,9,10.97,2.17,88.45,98.73,98.73,10.28,POC341,Meadowbrook,FL,CA,East,52938026595109,1.26,5.09,98.73,93.54,10.28,-116.8484,34.9543,2023-12-19 20:57:12,95,10.97,12.07,98.73,108.60,Web,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,5755,Online,18049408-3559,0.85,PopMax 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.8,12,PGV908,Premium Pack,No,Standard,Core,A,No,No,0.166,0.98,9.95,Occasional,64,458
CUST000211,ZestDrink,594292,2024-03-16 17:08:45,3.7,Yes,No,No,Yes,0,,PROD1393,PopMax Pack,DTC,0.275,14,7.03,2.58,82.24,98.42,98.42,16.18,POC708,Georgetown,NY,OH,Central,51068646270348,2.67,5.42,98.42,87.66,16.18,-90.9679,33.4825,2024-03-18 01:49:33,129,7.03,7.73,98.42,108.26,Web,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,6582,Online,32728378-9147,0.92,PopMax 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,19,PGV182,Premium Pack,No,Standard,Core,A,No,No,0.078,3.53,19.01,Occasional,60,164
CUST000107,CrispSoda,542215,2023-04-23 15:56:27,4.1,Yes,No,Yes,No,1,,PROD9050,FizzCola Pack,DTC,0.044,9,16.01,0.91,120.68,144.09,144.09,23.41,POC168,Springfield,PA,NY,Central,59552114809772,1.63,11.58,144.09,132.26,23.41,-78.7274,25.6001,2023-04-23 21:24:46,125,16.01,17.61,144.09,158.50,Web,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,9045,Online,14648337-1953,0.91,PopMax 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,20,PGV441,Premium Pack,No,Standard,Core,A,No,No,0.212,1.92,2.41,Loyal,12,313
CUST000079,FizzCola,851882,2023-07-11 22:08:07,3.1,Yes,No,Yes,No,1,COUP199,PROD2256,RefreshPlus Pack,DTC,0.194,17,14.51,3.17,197.78,246.67,246.67,48.89,POC330,Springfield,TX,IL,West,91533434108483,2.47,6.97,246.67,204.75,48.89,-112.5650,28.8312,2023-07-12 14:00:45,159,14.51,15.96,246.67,271.34,Web,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,9395,Online,34436024-6692,0.99,ZestDrink 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,7,PGV678,Premium Pack,No,Standard,Core,A,No,No,0.296,4.86,8.03,New,17,33
CUST000438,FizzCola,543128,2023-11-06 01:30:51,2.8,No,No,No,Yes,1,COUP12,PROD9557,PopMax Pack,DTC,0.190,9,11.43,0.39,87.24,102.87,102.87,15.63,POC343,Riverside,PA,OH,South,58103577457695,0.67,12.48,102.87,99.72,15.63,-76.0257,31.6343,2023-11-07 13:46:17,180,11.43,12.57,102.87,113.16,Web,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,4306,Online,86197516-3862,0.85,PopMax 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.3,24,PGV684,Premium Pack,No,Standard,Core,A,No,No,0.024,1.11,10.56,Regular,74,353
CUST000050,CrispSoda,739335,2024-02-26 12:08:14,1.2,No,No,No,Yes,0,,PROD1830,ZestDrink Pack,DTC,0.065,9,12.19,0.85,99.90,109.71,109.71,9.81,POC577,Lakeside,IL,TX,West,99284852646271,2.35,8.85,109.71,108.75,9.81,-103.1917,40.2596,2024-02-26 11:46:32,35,12.19,13.41,109.71,120.68,Web,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,9827,Online,40746833-4991,0.81,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.4,21,PGV896,Premium Pack,No,Standard,Core,A,No,No,0.098,4.13,12.92,Regular,66,281
CUST000053,PopMax,105800,2024-03-26 06:23:27,2.3,No,No,No,Yes,0,,PROD7241,FizzCola Pack,DTC,0.112,1,18.47,0.19,17.61,18.47,18.47,0.86,POC783,Georgetown,NY,TX,North,35359815799868,1.12,6.41,18.47,24.02,0.86,-91.0220,36.7378,2024-03-26 04:56:20,127,18.47,20.32,18.47,20.32,Web,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,4098,Online,11625140-7843,0.91,SparkleUp 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,19,PGV588,Premium Pack,No,Standard,Core,A,No,No,0.194,2.16,10.84,Regular,15,265
CUST000499,BubbleWave,113262,2023-05-16 12:39:58,4.3,Yes,Yes,Yes,No,,COUP197,PROD5531,ZestDrink Pack,DTC,0.402,18,19.64,3.87,342.21,353.52,353.52,11.31,POC630,Riverside,OH,CA,East,19267853819395,0.35,10.08,353.52,352.29,11.31,-73.8629,32.3563,2023-05-17 08:40:04,51,19.64,21.60,353.52,388.87,Web,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,2232,Online,56423292-6218,0.82,CrispSoda 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.4,15,PGV441,Premium Pack,No,Standard,Core,A,No,No,0.323,0.30,9.49,Occasional,82,305
CUST000125,RefreshPlus,499369,2024-05-30 14:16:18,2.8,No,Yes,Yes,Yes,,COUP99,PROD6383,CrispSoda Pack,DTC,0.332,14,19.01,3.98,244.23,266.14,266.14,21.91,POC874,Meadowbrook,NY,PA,East,77632097985035,3.38,11.39,266.14,255.62,21.91,-115.2074,27.4237,2024-06-01 06:42:42,177,19.01,20.91,266.14,292.75,Web,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,5305,Online,32061256-1854,0.83,RefreshPlus 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.1,10,PGV424,Premium Pack,No,Standard,Core,A,No,No,0.420,0.95,4.89,Occasional,17,177
CUST000254,ZestDrink,384147,2023-04-09 22:09:44,5.0,Yes,No,Yes,Yes,,,PROD4553,CrispSoda Pack,DTC,0.452,7,5.62,1.73,39.13,39.34,39.34,0.21,POC290,Hilltown,OH,OH,East,62844012243719,1.31,8.23,39.34,47.36,0.21,-117.7068,29.8479,2023-04-11 05:20:17,75,5.62,6.18,39.34,43.27,Web,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,7206,Online,45672697-6281,0.84,PopMax 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,10,PGV530,Premium Pack,No,Standard,Core,A,No,No,0.115,4.54,19.23,New,86,220
CUST000321,BubbleWave,794582,2023-06-29 04:57:29,4.8,No,No,No,Yes,,COUP151,PROD7081,BubbleWave Pack,DTC,0.203,11,21.29,0.90,226.19,234.19,234.19,8.00,POC640,Lakeside,IL,OH,South,89280469148708,0.17,10.90,234.19,237.09,8.00,-118.5660,46.6685,2023-06-29 20:15:03,179,21.29,23.42,234.19,257.61,Web,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,5431,Online,56670127-7695,0.96,SparkleUp 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,22,PGV119,Premium Pack,No,Standard,Core,A,No,No,0.163,2.58,2.59,Regular,68,73
CUST000039,ZestDrink,322467,2024-08-21 04:06:40,1.5,Yes,Yes,No,No,0,,PROD6186,FizzCola Pack,DTC,0.315,7,22.60,3.11,141.54,158.20,158.20,16.66,POC472,Hilltown,OH,IL,Central,45951795759043,1.36,13.96,158.20,155.50,16.66,-80.8501,39.5230,2024-08-22 20:19:41,68,22.60,24.86,158.20,174.02,Web,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,1095,Online,57952979-4893,0.90,ZestDrink 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,20,PGV176,Premium Pack,No,Standard,Core,A,No,No,0.496,1.38,2.55,New,50,65
CUST000181,RefreshPlus,803447,2023-09-15 11:55:19,4.5,Yes,Yes,Yes,No,,COUP64,PROD9689,PopMax Pack,DTC,0.155,20,24.35,2.41,422.62,487.00,487.00,64.38,POC833,Georgetown,FL,IL,South,53444411434489,0.38,6.80,487.00,429.42,64.38,-84.0762,31.8309,2023-09-15 14:48:20,79,24.35,26.79,487.00,535.70,Web,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,3395,Online,87735444-7518,0.88,CrispSoda 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.4,22,PGV171,Premium Pack,No,Standard,Core,A,No,No,0.287,3.14,10.38,New,30,426
CUST000478,PopMax,955723,2023-10-27 08:50:50,2.1,Yes,Yes,Yes,No,,COUP114,PROD1161,FizzCola Pack,DTC,0.140,4,9.44,3.93,31.78,37.76,37.76,5.98,POC648,Riverside,FL,FL,West,21558301682738,1.23,9.26,37.76,41.04,5.98,-94.5124,42.6806,2023-10-27 13:48:52,37,9.44,10.38,37.76,41.54,Web,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,3843,Online,48673327-3234,0.83,CrispSoda 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.1,16,PGV121,Premium Pack,No,Standard,Core,A,No,No,0.095,2.96,14.44,Occasional,63,353
CUST000203,RefreshPlus,563473,2024-08-30 22:09:56,1.7,Yes,Yes,Yes,Yes,,COUP45,PROD3160,PopMax Pack,DTC,0.361,7,8.69,2.95,59.76,60.83,60.83,1.07,POC842,Springfield,OH,NY,South,88941881109654,4.14,11.53,60.83,71.29,1.07,-98.5207,34.1231,2024-08-31 00:15:20,162,8.69,9.56,60.83,66.91,Web,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,9410,Online,91983249-4068,0.88,BubbleWave 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,19,PGV458,Premium Pack,No,Standard,Core,A,No,No,0.078,3.94,8.62,Occasional,1,198
CUST000345,ZestDrink,550282,2023-12-16 20:07:23,3.9,Yes,No,No,No,,,PROD6938,FizzCola Pack,DTC,0.440,1,11.09,3.95,10.94,11.09,11.09,0.15,POC500,Riverside,NY,FL,East,30790103118153,0.90,13.58,11.09,24.52,0.15,-86.4333,41.2332,2023-12-17 20:28:46,87,11.09,12.20,11.09,12.20,Web,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,8667,Online,34889912-7892,0.95,BubbleWave 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,1.5,6,PGV492,Premium Pack,No,Standard,Core,A,No,No,0.355,0.89,6.24,Occasional,88,112
CUST000292,ZestDrink,344378,2023-04-15 21:09:29,2.2,No,Yes,Yes,Yes,0,,PROD4580,SparkleUp Pack,DTC,0.403,20,18.40,2.08,312.68,368.00,368.00,55.32,POC376,Springfield,TX,NY,North,26010292984614,3.85,11.05,368.00,323.73,55.32,-102.9319,33.9333,2023-04-16 05:00:36,112,18.40,20.24,368.00,404.80,Web,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,4986,Online,62655905-3133,0.91,PopMax 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,8,PGV865,Premium Pack,No,Standard,Core,A,No,No,0.458,0.16,1.98,Regular,8,400
CUST000084,PopMax,232827,2024-11-10 20:05:20,3.2,Yes,No,Yes,Yes,,,PROD2557,RefreshPlus Pack,DTC,0.457,6,16.57,2.43,91.51,99.42,99.42,7.91,POC423,Georgetown,IL,OH,South,34495691102184,3.26,14.45,99.42,105.96,7.91,-96.3328,34.1655,2024-11-12 07:19:44,58,16.57,18.23,99.42,109.36,Web,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,8500,Online,42117390-9232,0.97,CrispSoda 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,8,PGV742,Premium Pack,No,Standard,Core,A,No,No,0.487,3.46,2.08,Regular,78,434
CUST000263,CrispSoda,721590,2024-11-06 23:43:13,1.5,No,No,No,No,,COUP123,PROD3011,RefreshPlus Pack,DTC,0.400,3,10.05,2.18,27.97,30.15,30.15,2.18,POC832,Georgetown,PA,FL,Central,18467880487600,1.23,11.39,30.15,39.36,2.18,-75.9069,42.1764,2024-11-07 02:11:43,156,10.05,11.06,30.15,33.17,Web,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,6312,Online,20181044-4890,0.90,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.0,14,PGV365,Premium Pack,No,Standard,Core,A,No,No,0.348,2.06,9.91,New,72,135
CUST000026,RefreshPlus,151249,2023-11-07 03:52:50,1.1,Yes,Yes,No,Yes,,COUP165,PROD9272,BubbleWave Pack,DTC,0.490,8,5.25,2.84,36.38,42.00,42.00,5.62,POC931,Georgetown,PA,NY,West,20300259119928,4.75,14.54,42.00,50.92,5.62,-97.8772,42.9531,2023-11-08 07:33:41,169,5.25,5.78,42.00,46.20,Web,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,8341,Online,93547449-7302,0.92,BubbleWave 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,13,PGV366,Premium Pack,No,Standard,Core,A,No,No,0.244,1.31,6.91,Loyal,37,325
CUST000387,RefreshPlus,511316,2023-05-04 10:32:33,1.4,Yes,Yes,No,No,,COUP156,PROD5432,FizzCola Pack,DTC,0.050,18,8.66,3.39,140.59,155.88,155.88,15.29,POC882,Riverside,OH,CA,East,83975145812965,3.70,10.76,155.88,151.35,15.29,-109.4794,30.9879,2023-05-04 10:02:24,100,8.66,9.53,155.88,171.47,Web,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,8511,Online,16878566-9253,0.96,ZestDrink 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.9,7,PGV459,Premium Pack,No,Standard,Core,A,No,No,0.368,3.61,19.10,Occasional,91,433
CUST000468,ZestDrink,686436,2024-12-30 11:51:24,2.8,Yes,No,Yes,No,,,PROD3522,ZestDrink Pack,DTC,0.248,6,23.87,3.55,121.88,143.22,143.22,21.34,POC448,Riverside,NY,TX,Central,59646221276658,3.16,7.33,143.22,129.21,21.34,-100.6451,41.1546,2024-12-30 14:26:30,149,23.87,26.26,143.22,157.54,Web,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,9361,Online,77331488-3265,0.91,PopMax 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,1.5,16,PGV511,Premium Pack,No,Standard,Core,A,No,No,0.324,1.00,1.27,Loyal,20,83
CUST000398,ZestDrink,862409,2024-10-05 13:38:10,2.4,Yes,Yes,Yes,No,0,COUP26,PROD5788,SparkleUp Pack,DTC,0.433,20,16.51,4.20,278.64,330.20,330.20,51.56,POC523,Springfield,OH,PA,South,77787836263051,2.51,7.46,330.20,286.10,51.56,-90.2541,29.4992,2024-10-05 16:31:24,31,16.51,18.16,330.20,363.22,Web,No,No,No,No,No,No,No,No,No,Yes,No,2791,Online,64463056-4009,0.99,ZestDrink 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.2,17,PGV456,Premium Pack,No,Standard,Core,A,No,No,0.270,3.47,3.41,Occasional,3,163
CUST000100,BubbleWave,118931,2024-03-13 05:12:03,4.3,No,Yes,No,Yes,,COUP152,PROD9311,PopMax Pack,DTC,0.314,18,23.09,2.21,334.49,415.62,415.62,81.13,POC370,Springfield,IL,CA,West,44249050447665,2.47,12.62,415.62,347.11,81.13,-97.7707,43.4916,2024-03-13 12:08:34,176,23.09,25.40,415.62,457.18,Web,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3144,Online,86042870-2796,0.93,ZestDrink 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,1.5,24,PGV320,Premium Pack,No,Standard,Core,A,No,No,0.093,4.03,16.57,Loyal,14,184
CUST000377,BubbleWave,885465,2023-12-24 22:35:15,2.3,No,Yes,Yes,Yes,,COUP157,PROD9346,BubbleWave Pack,DTC,0.305,18,9.62,4.81,144.17,173.16,173.16,28.99,POC350,Hilltown,CA,OH,West,25065947494098,3.23,8.42,173.16,152.59,28.99,-95.9169,46.9992,2023-12-25 22:24:19,176,9.62,10.58,173.16,190.48,Web,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,9639,Online,44541707-7954,0.97,CrispSoda 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,11,PGV163,Premium Pack,No,Standard,Core,A,No,No,0.167,1.58,13.73,Occasional,42,370
CUST000217,FizzCola,581727,2024-10-15 04:47:35,1.1,Yes,Yes,No,No,,COUP57,PROD6020,SparkleUp Pack,DTC,0.459,18,21.93,1.26,374.18,394.74,394.74,20.56,POC246,Lakeside,NY,FL,North,25236989949845,3.51,14.43,394.74,388.61,20.56,-79.6730,27.4566,2024-10-15 17:43:46,125,21.93,24.12,394.74,434.21,Web,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,9218,Online,84085705-3904,0.84,CrispSoda 12-Pack,BRD3,Regular,BevCo,Soft Drink,Can,Standard,No,1.9,17,PGV733,Premium Pack,No,Standard,Core,A,No,No,0.213,4.89,18.74,Loyal,38,275
CUST000148,SparkleUp,762259,2024-07-12 04:15:46,3.7,No,Yes,No,No,,COUP163,PROD8162,ZestDrink Pack,DTC,0.048,8,7.49,0.06,54.07,59.92,59.92,5.85,POC489,Georgetown,OH,CA,North,14247685454737,0.50,11.86,59.92,65.93,5.85,-74.0788,35.8461,2024-07-13 06:20:37,138,7.49,8.24,59.92,65.91,Web,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,4487,Online,16865442-4376,0.84,FizzCola 12-Pack,BRD1,Regular,BevCo,Soft Drink,Can,Standard,No,0.7,15,PGV642,Premium Pack,No,Standard,Core,A,No,No,0.357,4.39,4.94,New,11,78
CUST000203,RefreshPlus,831357,2024-06-30 15:30:59,4.7,Yes,Yes,No,No,0,,PROD7800,CrispSoda Pack,DTC,0.104,14,16.25,3.89,225.40,227.50,227.50,2.10,POC691,Meadowbrook,TX,CA,West,63205329896873,1.79,13.38,227.50,238.78,2.10,-93.7333,34.0108,2024-07-01 21:36:54,52,16.25,17.88,227.50,250.25,Web,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,9050,Online,96643250-9317,0.96,SparkleUp 12-Pack,BRD4,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,10,PGV630,Premium Pack,No,Standard,Core,A,No,No,0.476,3.36,19.90,Occasional,8,147
CUST000270,SparkleUp,129587,2024-02-21 19:34:21,3.1,No,No,No,No,,COUP9,PROD7563,FizzCola Pack,DTC,0.347,10,5.41,2.68,54.00,54.10,54.10,0.10,POC133,Meadowbrook,PA,TX,East,94932000585965,4.66,6.49,54.10,60.49,0.10,-72.9823,25.8189,2024-02-22 14:57:14,121,5.41,5.95,54.10,59.51,Web,No,No,No,Yes,No,No,Yes,No,No,Yes,No,3063,Online,28219026-7431,0.98,SparkleUp 12-Pack,BRD5,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,21,PGV843,Premium Pack,No,Standard,Core,A,No,No,0.427,0.26,11.76,Loyal,4,374
CUST000073,CrispSoda,271954,2023-11-30 14:20:05,3.4,No,Yes,Yes,Yes,1,COUP77,PROD8585,BubbleWave Pack,DTC,0.088,8,23.12,3.75,170.71,184.96,184.96,14.25,POC950,Hilltown,IL,PA,Central,69153883544661,1.87,14.14,184.96,184.85,14.25,-72.1976,41.2891,2023-12-02 04:17:30,128,23.12,25.43,184.96,203.46,Web,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,1262,Online,79892102-2960,0.86,SparkleUp 12-Pack,BRD2,Regular,BevCo,Soft Drink,Can,Standard,No,0.5,14,PGV481,Premium Pack,No,Standard,Core,A,No,No,0.289,0.15,11.21,Regular,66,44
CUST000287,ZestDrink,724826,2024-10-14 18:06:00,1.5,No,No,Yes,Yes,,,PROD2264,CrispSoda Pack,DTC,0.389,15,13.23,0.65,173.62,198.45,198.45,24.83,POC338,Meadowbrook,FL,OH,East,30528451978423,0.52,13.02,198.45,186.64,24.83,-96.3199,26.4230,2024-10-15 02:57:16,44,13.23,14.55,198.45,218.30,Web,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,4014,Online,46762282-5420,0.84,ZestDrink 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.6,6,PGV591,Premium Pack,No,Standard,Core,A,No,No,0.434,1.52,12.65,Occasional,77,248
CUST000164,PopMax,970270,2024-06-27 08:52:01,1.7,No,Yes,Yes,No,,COUP78,PROD1569,ZestDrink Pack,DTC,0.178,12,6.46,1.61,63.67,77.52,77.52,13.85,POC448,Georgetown,CA,NY,South,85314403474008,4.49,5.72,77.52,69.39,13.85,-106.8165,28.3095,2024-06-28 01:15:11,151,6.46,7.11,77.52,85.27,Web,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,4583,Online,65738334-8826,0.91,FizzCola 12-Pack,BRD6,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,20,PGV558,Premium Pack,No,Standard,Core,A,No,No,0.233,1.16,2.02,Loyal,6,423
CUST000460,BubbleWave,162196,2024-07-21 22:29:22,4.4,Yes,Yes,Yes,No,,COUP87,PROD8227,SparkleUp Pack,DTC,0.498,5,20.51,2.68,102.45,102.55,102.55,0.10,POC861,Springfield,CA,TX,South,86812217949583,3.23,9.83,102.55,112.28,0.10,-98.4926,44.9293,2024-07-22 04:39:28,87,20.51,22.56,102.55,112.81,Web,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,1056,Online,64832557-5317,0.88,FizzCola 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,1.3,9,PGV914,Premium Pack,No,Standard,Core,A,No,No,0.166,1.13,17.11,Occasional,80,112
CUST000296,BubbleWave,284514,2023-01-12 12:22:15,4.5,No,No,Yes,No,,COUP91,PROD7143,FizzCola Pack,DTC,0.121,20,11.02,1.09,202.10,220.40,220.40,18.30,POC809,Springfield,NY,OH,South,17664129498317,3.30,12.77,220.40,214.87,18.30,-115.8729,44.0637,2023-01-13 20:25:10,151,11.02,12.12,220.40,242.44,Web,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,2258,Online,57228339-8900,0.90,BubbleWave 12-Pack,BRD7,Regular,BevCo,Soft Drink,Can,Standard,No,0.6,8,PGV287,Premium Pack,No,Standard,Core,A,No,No,0.062,4.50,4.32,New,80,445
